pc_timestamp,sample_index,raw_value
1832732,732,3503
1833732,733,3208
1834732,734,5485
1835732,735,7277
1836736,736,5834
1837732,737,4729
1838732,738,6053
1839732,739,5140
1840736,740,4139
1841736,741,3565
1842732,742,800
1843736,743,863
1844732,744,5621
1845736,745,5848
1846732,746,6380
1847732,747,3482
1848736,748,2019
1849732,749,853
1850732,750,3624
1851736,751,5907
1852736,752,7723
1853736,753,7505
1854736,754,4997
1855732,755,3709
1856732,756,4104
1857736,757,3162
1858732,758,1729
1859736,759,-406
1860736,760,1403
1861732,761,6662
1862732,762,7767
1863732,763,7453
1864736,764,5803
1865736,765,4583
1866732,766,1150
1867732,767,253
1868736,768,3454
1869736,769,3970
1870732,770,5110
1871732,771,6242
1872732,772,6947
1873732,773,6419
1874736,774,5806
1875736,775,1609
1876732,776,-759
1877732,777,-379
1878736,778,1251
1879732,779,3113
1880732,780,8335
1881732,781,8727
1882736,782,8254
1883732,783,6004
1884732,784,4845
1885736,785,2313
1886736,786,1160
1887732,787,-1028
1888736,788,-974
1889736,789,1957
1890732,790,7163
1891732,791,11390
1892732,792,11841
1893736,793,7904
1894736,794,4308
1895732,795,1300
1896736,796,-2298
1897732,797,-2592
1898736,798,-298
1899736,799,2472
1900732,800,4505
1901732,801,6913
1902732,802,10070
1903736,803,6670
1904736,804,6773
1905732,805,4596
1906732,806,-217
1907736,807,421
1908740,808,275
1909732,809,2829
1910736,810,6554
1911732,811,6369
1912736,812,6957
1913736,813,5661
1914736,814,5587
1915736,815,3791
1916732,816,2365
1917732,817,-377
1918736,818,-57
1919732,819,1369
1920736,820,6043
1921732,821,7454
1922736,822,7592
1923732,823,6453
1924732,824,6991
1925732,825,5743
1926736,826,4120
1927732,827,2369
1928732,828,1578
1929732,829,1559
1930732,830,1197
1931732,831,1428
1932736,832,3241
1933732,833,4069
1934732,834,9071
1935732,835,8175
1936736,836,7810
1937732,837,4826
1938732,838,4219
1939736,839,3432
1940732,840,1761
1941736,841,2224
1942736,842,988
1943732,843,2060
1944732,844,2417
1945736,845,4370
1946732,846,6082
1947736,847,5231
1948732,848,6117
1949732,849,6516
1950732,850,5625
1951732,851,3381
1952732,852,981
1953732,853,1727
1954736,854,1410
1955732,855,3790
1956732,856,7166
1957736,857,9355
1958732,858,8606
1959736,859,6152
1960732,860,3100
1961732,861,1116
1962732,862,-2596
1963732,863,687
1964732,864,4983
1965732,865,7135
1966732,866,8736
1967736,867,9117
1968736,868,7228
1969732,869,870
1970732,870,1717
1971736,871,4044
1972732,872,4327
1973732,873,5425
1974732,874,4504
1975732,875,4411
1976732,876,2143
1977732,877,3027
1978736,878,2014
1979736,879,3981
1980732,880,5809
1981732,881,6937
1982732,882,6023
1983732,883,5200
1984736,884,2943
1985732,885,1984
1986736,886,1026
1987732,887,3358
1988736,888,4972
1989732,889,577
1990736,890,788
1991736,891,4251
1992732,892,8019
1993740,893,9499
1994736,894,9572
1995732,895,7305
1996736,896,2849
1997732,897,-1365
1998736,898,-630
1999732,899,2348
2000732,900,3026
2001732,901,5251
2002736,902,6398
2003736,903,5738
2004736,904,5494
2005732,905,5281
2006732,906,3994
2007732,907,1802
2008732,908,3613
2009732,909,3206
2010732,910,4287
2011732,911,3059
2012732,912,3405
2013736,913,3538
2014732,914,7397
2015732,915,5604
2016736,916,6084
2017732,917,3202
2018732,918,1846
2019732,919,3531
2020732,920,1870
2021736,921,3738
2022736,922,5981
2023732,923,6570
2024732,924,7131
2025732,925,5240
2026736,926,3808
2027736,927,-788
2028736,928,-3188
2029736,929,-3345
2030732,930,44
2031732,931,6475
2032736,932,10697
2033732,933,12779
2034736,934,12411
2035732,935,10740
2036732,936,5790
2037732,937,131
2038732,938,-2031
2039732,939,-5883
2040732,940,-3520
2041736,941,1332
2042732,942,3339
2043732,943,6892
2044732,944,10988
2045736,945,9607
2046732,946,7531
2047736,947,4316
2048736,948,3000
2049736,949,1688
2050736,950,2315
2051732,951,2358
2052732,952,1896
2053732,953,3751
2054732,954,3436
2055732,955,6604
2056736,956,7296
2057732,957,9183
2058732,958,6126
2059736,959,1831
2060732,960,2836
2061736,961,3847
2062732,962,1339
2063736,963,975
2064732,964,1587
2065732,965,3838
2066732,966,4979
2067732,967,6211
2068732,968,5515
2069736,969,4477
2070732,970,2845
2071736,971,2482
2072732,972,3936
2073732,973,5352
2074736,974,7900
2075732,975,7097
2076732,976,6831
2077732,977,5819
2078736,978,4002
2079736,979,-1214
2080732,980,-4411
2081732,981,-908
2082732,982,9312
2083732,983,10178
2084732,984,8366
2085736,985,5957
2086732,986,1836
2087736,987,384
2088736,988,-1560
2089732,989,-2970
2090732,990,-683
2091732,991,7705
2092736,992,11597
2093736,993,11094
2094732,994,10009
2095732,995,7834
2096736,996,2945
2097732,997,-1192
2098736,998,-428
2099736,999,-1532
2100732,1000,1514
2101732,1001,2425
2102732,1002,6944
2103736,1003,7865
2104736,1004,7241
2105732,1005,5658
2106736,1006,3946
2107732,1007,4466
