pc_timestamp,sample_index,raw_value
12005728,10905,-3028
12006732,10906,-3108
12007728,10907,-2616
12008728,10908,-976
12009732,10909,-1593
12010728,10910,2302
12011728,10911,5319
12012732,10912,5376
12013732,10913,2811
12014728,10914,-1863
12015728,10915,-3356
12016728,10916,-3462
12017728,10917,-2253
12018732,10918,470
12019728,10919,2134
12020732,10920,1968
12021732,10921,2755
12022728,10922,3424
12023728,10923,1673
12024728,10924,-2531
12025728,10925,-1458
12026732,10926,-1001
12027728,10927,-1469
12028728,10928,-793
12029728,10929,59
12030732,10930,2078
12031728,10931,428
12032728,10932,19
12033728,10933,-1812
12034728,10934,142
12035728,10935,4678
12036728,10936,4320
12037728,10937,5429
12038732,10938,-906
12039732,10939,-6644
12040732,10940,-8243
12041732,10941,-3465
12042728,10942,-1442
12043728,10943,244
12044732,10944,2320
12045732,10945,6880
12046732,10946,6885
12047728,10947,5524
12048732,10948,2104
12049732,10949,-652
12050728,10950,-5204
12051732,10951,-7496
12052728,10952,-6336
12053732,10953,-2808
12054728,10954,1798
12055728,10955,5825
12056728,10956,6768
12057728,10957,4581
12058728,10958,2565
12059732,10959,1085
12060728,10960,-3135
12061728,10961,-4838
12062732,10962,-6551
12063732,10963,-3309
12064728,10964,2475
12065728,10965,5870
12066728,10966,6052
12067732,10967,1033
12068728,10968,1071
12069732,10969,2192
12070728,10970,4896
12071728,10971,21
12072732,10972,-4815
12073728,10973,-7689
12074732,10974,-4023
12075732,10975,-290
12076728,10976,3504
12077732,10977,2334
12078728,10978,2808
12079728,10979,3311
12080732,10980,1244
12081728,10981,-1455
12082728,10982,-2985
12083728,10983,570
12084728,10984,671
12085728,10985,2502
12086728,10986,1771
12087732,10987,934
12088728,10988,-565
12089728,10989,-982
12090732,10990,-644
12091732,10991,88
12092732,10992,913
12093728,10993,-1479
12094728,10994,-3004
12095728,10995,-2256
12096728,10996,1876
12097728,10997,2909
12098732,10998,5480
12099728,10999,3984
12100728,11000,760
12101728,11001,-2490
12102732,11002,-5542
12103728,11003,-6148
12104732,11004,-4826
12105732,11005,-1040
12106728,11006,2078
12107728,11007,5046
12108732,11008,5997
12109728,11009,4906
12110732,11010,830
12111732,11011,-841
12112728,11012,-2531
12113732,11013,-4000
12114728,11014,-1581
12115728,11015,631
12116732,11016,3658
12117728,11017,4872
12118728,11018,3467
12119728,11019,2238
12120732,11020,-1409
12121728,11021,-3874
12122728,11022,-6247
12123732,11023,-3280
12124728,11024,-2149
12125732,11025,360
12126728,11026,4021
12127728,11027,4413
12128728,11028,3764
12129728,11029,1528
12130732,11030,550
12131732,11031,2190
12132728,11032,664
12133728,11033,-432
12134732,11034,-1071
12135728,11035,-1380
12136728,11036,-1352
12137732,11037,-838
12138728,11038,-777
12139728,11039,-319
12140728,11040,-69
12141732,11041,335
12142732,11042,2366
12143728,11043,2389
12144732,11044,1398
12145732,11045,810
12146728,11046,-506
12147728,11047,-940
12148732,11048,-1082
12149728,11049,-769
12150728,11050,589
12151728,11051,429
12152728,11052,1592
12153732,11053,1207
12154728,11054,440
12155728,11055,2096
12156728,11056,-175
12157732,11057,-445
12158732,11058,-3154
12159728,11059,-540
12160732,11060,4181
12161732,11061,3214
12162728,11062,1282
12163728,11063,-2269
12164728,11064,-2965
12165732,11065,-3134
12166732,11066,-1461
12167732,11067,918
12168728,11068,1022
12169728,11069,1247
12170732,11070,2511
12171728,11071,1839
12172732,11072,2385
12173728,11073,3362
12174728,11074,3898
12175732,11075,-1891
12176732,11076,-3702
12177728,11077,-4167
12178728,11078,-1767
12179728,11079,755
12180728,11080,1515
12181732,11081,-375
12182728,11082,-897
12183728,11083,730
12184728,11084,2804
12185732,11085,3210
12186728,11086,2284
12187728,11087,1359
12188732,11088,215
12189732,11089,-973
12190732,11090,-2123
12191728,11091,-2588
12192728,11092,-1526
12193728,11093,-737
12194732,11094,1553
12195728,11095,1480
12196732,11096,140
12197728,11097,255
12198728,11098,1319
12199728,11099,2844
12200732,11100,649
12201732,11101,1320
12202732,11102,200
12203732,11103,-349
12204728,11104,-825
12205728,11105,27
12206732,11106,-1520
12207732,11107,-492
12208732,11108,1844
12209732,11109,2608
12210728,11110,1324
12211728,11111,234
12212728,11112,-116
12213732,11113,-666
12214728,11114,-1518
12215732,11115,-1414
12216728,11116,111
12217728,11117,869
12218732,11118,-707
12219728,11119,73
12220728,11120,778
12221728,11121,1442
12222732,11122,547
12223728,11123,483
12224732,11124,1311
12225732,11125,890
12226728,11126,2689
12227728,11127,982
12228728,11128,210
12229728,11129,-1669
12230732,11130,-2412
12231732,11131,-2635
12232728,11132,-1694
12233732,11133,392
12234728,11134,2012
12235728,11135,2014
12236728,11136,2429
12237728,11137,3027
12238728,11138,2491
12239728,11139,865
12240728,11140,-614
12241728,11141,-1943
12242732,11142,-4090
12243728,11143,-3428
12244728,11144,-3304
12245732,11145,-504
12246732,11146,2343
12247728,11147,5365
12248728,11148,7311
12249732,11149,5251
12250732,11150,267
12251728,11151,-2961
12252732,11152,-2888
12253728,11153,-3769
12254732,11154,-4398
12255728,11155,-1964
12256728,11156,586
12257728,11157,5195
12258732,11158,6942
12259728,11159,5119
12260732,11160,-2255
12261728,11161,-4890
12262732,11162,-2582
12263732,11163,-1734
12264728,11164,1198
12265732,11165,157
12266728,11166,2226
12267728,11167,4633
12268728,11168,4409
12269732,11169,1263
12270728,11170,-3924
12271732,11171,-2978
12272728,11172,-3043
12273732,11173,-3059
12274728,11174,-2295
12275728,11175,3939
12276728,11176,8878
12277732,11177,8004
12278728,11178,3250
12279732,11179,-1041
12280728,11180,-5716
12281728,11181,-6494
12282728,11182,-4762
12283728,11183,-1139
12284728,11184,3639
12285728,11185,3873
12286732,11186,6966
12287732,11187,6434
12288728,11188,3691
12289728,11189,1188
12290728,11190,-1028
12291728,11191,-5061
12292728,11192,-5800
12293728,11193,-4324
12294728,11194,809
12295728,11195,2826
12296732,11196,4994
12297732,11197,6490
12298728,11198,4876
12299728,11199,2053
12300732,11200,-3359
12301728,11201,-6302
12302728,11202,-7091
12303728,11203,-4933
12304732,11204,-3395
12305732,11205,833
12306728,11206,5226
12307732,11207,7018
12308728,11208,7632
12309732,11209,6760
12310732,11210,2579
12311732,11211,-2644
12312728,11212,-8563
12313732,11213,-7396
12314732,11214,-3992
12315728,11215,147
12316732,11216,5931
12317732,11217,8913
12318728,11218,7711
12319728,11219,2166
12320732,11220,-2376
12321728,11221,-5705
12322728,11222,-4841
12323728,11223,-4940
12324732,11224,-2890
12325732,11225,963
12326732,11226,2527
12327732,11227,3589
12328728,11228,3546
12329728,11229,1780
12330728,11230,484
12331732,11231,-3465
12332728,11232,1755
12333728,11233,4316
12334732,11234,3944
12335728,11235,535
12336732,11236,-3776
12337732,11237,-2693
12338728,11238,-1624
12339728,11239,-976
12340732,11240,-811
12341728,11241,403
12342728,11242,2129
12343728,11243,2597
12344728,11244,1358
12345732,11245,-176
12346728,11246,-1735
12347728,11247,-3174
12348732,11248,-2698
12349728,11249,-1469
12350728,11250,606
12351728,11251,4612
12352732,11252,5000
12353732,11253,4475
12354732,11254,12
12355728,11255,-1614
12356728,11256,-2625
12357728,11257,-2330
12358728,11258,-3057
12359732,11259,-2173
12360728,11260,-770
12361736,11261,741
12362728,11262,4736
12363728,11263,5032
12364732,11264,5394
12365728,11265,3242
12366728,11266,-229
12367732,11267,-5526
12368732,11268,-7359
12369728,11269,-4423
12370732,11270,-431
12371728,11271,-408
12372728,11272,9266
12373732,11273,3883
12374728,11274,5487
12375728,11275,4466
12376732,11276,1019
12377728,11277,-1812
12378728,11278,-5311
12379732,11279,-5240
12380728,11280,-5184
12381728,11281,-2536
12382728,11282,-593
12383728,11283,4312
12384728,11284,4640
12385728,11285,3316
12386732,11286,571
12387732,11287,-1524
12388732,11288,2480
12389728,11289,2327
12390728,11290,1481
12391728,11291,-548
12392732,11292,-2449
12393732,11293,-2089
12394728,11294,1087
12395728,11295,2399
12396728,11296,675
12397728,11297,-1310
12398732,11298,-2121
12399728,11299,-2411
12400728,11300,-983
12401728,11301,3400
12402728,11302,3998
12403732,11303,1913
12404728,11304,1711
12405728,11305,685
12406732,11306,1797
12407732,11307,645
12408728,11308,-1918
12409732,11309,-4261
12410728,11310,-4256
12411732,11311,926
12412728,11312,4897
12413732,11313,5433
12414728,11314,2233
12415732,11315,-1253
12416728,11316,-2459
12417728,11317,-2880
12418728,11318,-2551
12419728,11319,296
12420728,11320,1036
12421728,11321,612
12422728,11322,3225
12423732,11323,4067
12424728,11324,2731
12425728,11325,1005
12426728,11326,-2852
12427728,11327,-3533
12428732,11328,801
12429728,11329,-78
12430728,11330,453
12431728,11331,-595
12432732,11332,1136
12433728,11333,-207
12434732,11334,1195
12435728,11335,2170
12436732,11336,1812
12437732,11337,1688
12438728,11338,889
12439732,11339,-1808
12440728,11340,-4657
12441732,11341,-4273
12442728,11342,-2219
12443728,11343,1734
12444732,11344,1594
12445728,11345,3507
12446736,11346,2605
12447728,11347,3742
12448728,11348,3661
12449728,11349,3353
12450728,11350,1623
12451732,11351,-1543
12452728,11352,-4173
12453728,11353,-6348
12454728,11354,-4120
12455728,11355,-1
12456728,11356,4295
12457728,11357,5299
12458728,11358,2153
12459732,11359,603
12460728,11360,-893
12461728,11361,-2347
12462728,11362,-2621
12463728,11363,-198
12464728,11364,2048
12465728,11365,3299
12466728,11366,2823
12467732,11367,2353
12468728,11368,-8
12469732,11369,-4358
12470728,11370,-5640
12471732,11371,-4843
12472732,11372,-705
12473732,11373,4835
12474728,11374,6791
12475728,11375,5558
12476732,11376,3467
12477728,11377,751
12478728,11378,-3363
12479728,11379,-4836
12480728,11380,-5287
12481728,11381,-2463
12482728,11382,-308
12483732,11383,1036
12484732,11384,4278
12485728,11385,4209
12486728,11386,3750
12487732,11387,2464
12488732,11388,1235
12489736,11389,-606
12490728,11390,-1633
12491728,11391,-2460
12492732,11392,-2546
12493728,11393,-908
12494728,11394,-132
12495728,11395,852
12496728,11396,2431
12497732,11397,2155
12498732,11398,1330
12499732,11399,-300
