pc_timestamp,sample_index,raw_value
55462728,54362,7304
55463732,54363,5501
55464728,54364,4556
55465732,54365,569
55466728,54366,171
55467728,54367,4108
55468728,54368,5982
55469732,54369,7232
55470728,54370,5611
55471728,54371,4688
55472732,54372,1956
55473728,54373,878
55474728,54374,827
55475728,54375,657
55476728,54376,2791
55477732,54377,5335
55478728,54378,9712
55479732,54379,8797
55480728,54380,6916
55481728,54381,1544
55482732,54382,1626
55483728,54383,4239
55484732,54384,3898
55485732,54385,4883
55486728,54386,2690
55487728,54387,6109
55488732,54388,4655
55489728,54389,5232
55490732,54390,4854
55491728,54391,4134
55492732,54392,3380
55493728,54393,900
55494732,54394,2768
55495728,54395,1914
55496728,54396,3985
55497736,54397,3714
55498728,54398,5313
55499732,54399,4981
55500728,54400,8531
55501732,54401,9106
55502728,54402,6198
55503728,54403,2712
55504732,54404,27
55505728,54405,553
55506728,54406,-710
55507728,54407,5831
55508732,54408,6763
55509728,54409,8359
55510728,54410,6252
55511732,54411,4410
55512728,54412,1269
55513728,54413,1447
55514732,54414,3113
55515732,54415,3162
55516728,54416,3850
55517728,54417,3987
55518732,54418,6427
55519728,54419,5114
55520728,54420,2233
55521728,54421,4158
55522732,54422,5936
55523728,54423,5369
55524732,54424,3792
55525728,54425,4950
55526728,54426,5162
55527728,54427,3881
55528728,54428,4030
55529728,54429,2230
55530732,54430,3654
55531728,54431,891
55532732,54432,1526
55533728,54433,1998
55534728,54434,6139
55535728,54435,8857
55536732,54436,8897
55537728,54437,7599
55538728,54438,4649
55539728,54439,2811
55540732,54440,730
55541728,54441,818
55542728,54442,2254
55543728,54443,4222
55544732,54444,4136
55545728,54445,4192
55546728,54446,4784
55547732,54447,5382
55548728,54448,5395
55549728,54449,3631
55550728,54450,2667
55551732,54451,1824
55552728,54452,2277
55553728,54453,3841
55554728,54454,6235
55555732,54455,7680
55556728,54456,7011
55557732,54457,4315
55558728,54458,2671
55559732,54459,4673
55560732,54460,4739
55561728,54461,4967
55562728,54462,86
55563728,54463,53
55564732,54464,4195
55565728,54465,5421
55566732,54466,5497
55567728,54467,5040
55568732,54468,8666
55569728,54469,5333
55570728,54470,2434
55571728,54471,2615
55572732,54472,4744
55573728,54473,4158
55574728,54474,4367
55575732,54475,3762
55576732,54476,3213
55577728,54477,516
55578728,54478,3970
55579732,54479,4197
55580732,54480,6024
55581728,54481,7025
55582732,54482,7008
55583732,54483,2106
55584732,54484,3032
55585728,54485,9
55586728,54486,-3072
55587732,54487,1866
55588732,54488,6518
55589728,54489,8771
55590728,54490,6870
55591728,54491,7570
55592728,54492,3854
55593732,54493,1993
55594732,54494,3128
55595728,54495,2026
55596728,54496,2067
55597728,54497,366
55598728,54498,3723
55599732,54499,6247
55600728,54500,8524
55601728,54501,9098
55602732,54502,9050
55603732,54503,4233
55604728,54504,494
55605728,54505,-385
55606732,54506,1077
55607728,54507,-305
55608728,54508,713
55609728,54509,2681
55610732,54510,7997
55611732,54511,9851
55612732,54512,9993
55613728,54513,11881
55614728,54514,8146
55615728,54515,4302
55616728,54516,-3048
55617732,54517,-4031
55618728,54518,-3056
55619728,54519,-1327
55620732,54520,2307
55621728,54521,5810
55622728,54522,9736
55623732,54523,11301
55624732,54524,10619
55625736,54525,8080
