pc_timestamp,sample_index,raw_value
16260728,15160,-1430
16261728,15161,2756
16262732,15162,4157
16263732,15163,5811
16264728,15164,7981
16265728,15165,7389
16266732,15166,6022
16267728,15167,3791
16268732,15168,2075
16269728,15169,5511
16270728,15170,6613
16271728,15171,6299
16272728,15172,6060
16273728,15173,3623
16274732,15174,1721
16275728,15175,-11
16276732,15176,-754
16277728,15177,-2656
16278728,15178,1109
16279732,15179,5059
16280728,15180,10452
16281728,15181,14169
16282732,15182,14724
16283732,15183,10003
16284728,15184,3357
16285732,15185,-3202
16286732,15186,-7901
16287728,15187,-7085
16288728,15188,-3586
16289728,15189,2531
16290728,15190,10004
16291728,15191,13494
16292728,15192,14536
16293728,15193,12452
16294728,15194,7307
16295728,15195,106
16296728,15196,-1700
16297732,15197,-1235
16298732,15198,595
16299728,15199,1786
16300728,15200,2886
16301728,15201,5059
16302728,15202,4607
16303728,15203,5711
16304728,15204,5198
16305732,15205,7844
16306728,15206,7330
16307728,15207,7791
16308732,15208,6504
16309728,15209,4147
16310732,15210,1303
16311728,15211,-1406
16312732,15212,-387
16313728,15213,2893
16314728,15214,4861
16315732,15215,8546
16316728,15216,10949
16317728,15217,8086
16318732,15218,5641
16319728,15219,1513
16320728,15220,-919
16321728,15221,1866
16322728,15222,4757
16323728,15223,7000
16324732,15224,6604
16325728,15225,5882
16326732,15226,4739
16327728,15227,2293
16328732,15228,810
16329732,15229,2450
16330728,15230,3461
16331732,15231,4659
16332728,15232,6222
16333732,15233,6941
16334732,15234,4575
16335728,15235,2866
16336728,15236,3601
16337728,15237,2640
16338728,15238,2999
16339728,15239,2519
16340728,15240,4320
16341728,15241,5079
16342728,15242,4941
16343732,15243,5031
16344728,15244,5221
16345728,15245,4477
16346732,15246,5618
16347728,15247,4346
16348732,15248,3668
16349728,15249,2900
16350728,15250,3152
16351728,15251,3462
16352732,15252,3505
16353728,15253,6115
16354732,15254,6387
16355728,15255,6553
16356728,15256,5500
16357732,15257,2436
16358728,15258,705
16359728,15259,-21
16360732,15260,2063
16361732,15261,3640
16362728,15262,3964
16363732,15263,8681
16364728,15264,9174
16365732,15265,7617
16366732,15266,5340
16367728,15267,3445
16368732,15268,783
16369728,15269,-1801
16370732,15270,-283
16371728,15271,2780
16372728,15272,5001
16373732,15273,4910
16374728,15274,8076
16375732,15275,6888
16376728,15276,6964
16377732,15277,3940
16378732,15278,3090
16379728,15279,4268
16380732,15280,3747
16381732,15281,2200
16382728,15282,184
16383728,15283,-937
16384732,15284,501
16385728,15285,4860
16386728,15286,7913
16387732,15287,10818
16388728,15288,9927
16389728,15289,8288
16390728,15290,3767
16391728,15291,2099
16392732,15292,-922
16393728,15293,-656
16394728,15294,-344
16395732,15295,633
16396728,15296,4484
16397728,15297,8399
16398728,15298,8955
16399728,15299,8455
16400728,15300,5506
16401732,15301,1134
16402732,15302,1060
16403728,15303,2478
