time,value,run
10.495012,0,10
10.496012,0,10
10.497012,0,10
10.498012,0,10
10.499012,1,10
10.500016,0,10
10.501012,0,10
10.502016,0,10
10.503016,0,10
10.504012,0,10
10.505016,0,10
10.506016,0,10
10.507016,0,10
10.508016,0,10
10.509016,0,10
10.510016,0,10
10.511012,0,10
10.512012,0,10
10.513016,0,10
10.514016,0,10
10.515016,0,10
10.516012,0,10
10.517016,1,10
10.518012,1,10
10.519012,0,10
10.520012,0,10
10.521016,0,10
10.522012,0,10
10.523016,0,10
10.524012,0,10
10.525012,0,10
10.526012,0,10
10.527012,0,10
10.528012,0,10
10.529016,0,10
10.530012,0,10
10.531016,0,10
10.532012,0,10
10.533016,0,10
10.534012,0,10
10.535012,0,10
10.536012,0,10
10.537016,0,10
10.538016,0,10
10.53902,0,10
10.540012,0,10
10.541016,0,10
10.542016,0,10
10.543016,0,10
10.544016,0,10
10.545016,0,10
10.546012,0,10
10.547012,0,10
10.548012,0,10
10.549016,0,10
10.550012,0,10
10.551012,0,10
10.552012,0,10
10.553012,0,10
10.554012,0,10
10.555012,0,10
10.556012,0,10
10.557012,0,10
10.558012,0,10
10.559012,0,10
10.560012,0,10
10.561016,0,10
10.562016,0,10
10.563016,0,10
10.564012,0,10
10.565016,1,10
10.566012,0,10
10.567012,0,10
10.568012,0,10
10.569016,0,10
10.570016,0,10
10.571016,0,10
10.572012,0,10
10.573012,0,10
10.574016,0,10
10.575016,0,10
10.576012,0,10
10.577016,0,10
10.578016,0,10
10.579016,0,10
10.580012,0,10
10.581016,0,10
10.58202,0,10
10.583012,0,10
10.584016,0,10
10.585016,0,10
10.586016,0,10
10.587016,0,10
10.588012,0,10
10.589012,0,10
10.590012,0,10
10.591012,0,10
10.592012,0,10
10.593016,1,10
10.594012,0,10
10.595012,0,10
10.596012,0,10
10.597016,0,10
10.598012,0,10
10.599012,0,10
10.600012,0,10
10.601012,0,10
10.602016,0,10
10.603012,0,10
10.604012,0,10
10.605012,0,10
10.606012,0,10
10.607012,0,10
10.608012,0,10
10.609016,2,10
10.610016,0,10
10.611012,0,10
10.612012,0,10
10.613016,0,10
10.614012,0,10
10.615012,0,10
10.616012,0,10
10.617012,0,10
10.618012,0,10
10.619012,0,10
10.620012,0,10
10.621012,0,10
10.622012,0,10
10.623012,0,10
10.624012,0,10
10.625012,0,10
10.626016,0,10
10.627016,0,10
10.628016,0,10
10.629016,0,10
10.630016,0,10
10.631012,0,10
10.632012,0,10
10.633016,0,10
10.634012,3,10
10.635012,0,10
10.636012,0,10
10.637012,0,10
10.638012,0,10
10.639012,1,10
10.640012,3,10
10.641016,2,10
10.642012,0,10
10.643012,0,10
10.644016,0,10
10.645012,0,10
10.646012,0,10
10.647012,1,10
10.648012,1,10
10.649012,0,10
10.650012,0,10
10.651016,0,10
10.652016,0,10
10.653016,0,10
10.654016,0,10
10.655012,0,10
10.656012,1,10
10.657016,1,10
10.658016,0,10
10.659016,0,10
10.660012,0,10
10.661016,0,10
10.662016,0,10
10.663012,0,10
10.664012,0,10
10.665016,0,10
10.666016,0,10
10.66702,0,10
10.668012,0,10
10.669016,0,10
10.670016,0,10
10.671016,0,10
10.672016,2,10
10.673016,1,10
10.674012,1,10
10.675012,0,10
10.676012,0,10
10.677016,0,10
10.678012,0,10
10.679012,0,10
10.680012,0,10
10.681016,0,10
10.682012,0,10
10.683016,0,10
10.684012,0,10
10.685012,0,10
10.686012,0,10
10.687012,0,10
10.688012,0,10
10.689016,0,10
10.690012,0,10
10.691012,0,10
10.692012,0,10
10.693016,0,10
10.694012,0,10
10.695012,0,10
10.696012,1,10
10.697016,0,10
10.698012,0,10
10.699012,0,10
10.700012,0,10
10.701012,0,10
10.702012,0,10
10.703012,0,10
10.704012,0,10
10.705016,0,10
10.706012,0,10
10.707012,0,10
10.708012,0,10
10.709012,0,10
10.71002,0,10
10.711016,0,10
10.712012,0,10
10.713016,0,10
10.714016,0,10
10.715016,0,10
10.716012,0,10
10.717012,0,10
10.718012,0,10
10.719012,0,10
10.720012,0,10
10.721016,0,10
10.722012,1,10
10.723012,0,10
10.724012,0,10
10.725016,0,10
10.726012,0,10
10.727012,0,10
10.728012,0,10
10.729012,0,10
10.730012,0,10
10.731012,0,10
10.732012,0,10
10.733012,0,10
10.734012,0,10
10.735012,0,10
10.736012,1,10
10.737016,0,10
10.738012,0,10
10.739012,0,10
10.740012,0,10
10.741012,0,10
10.742012,0,10
10.743012,0,10
10.744012,0,10
10.745012,0,10
10.746012,0,10
10.747012,0,10
10.748012,0,10
10.749012,0,10
10.750012,0,10
10.751012,0,10
10.752012,0,10
10.753012,1,10
10.754016,0,10
10.755016,0,10
10.756016,0,10
10.757016,0,10
10.758016,0,10
10.759012,0,10
10.760012,0,10
10.761016,0,10
10.762012,0,10
10.763012,0,10
10.764012,0,10
10.765012,0,10
10.766016,0,10
10.767012,0,10
10.768012,0,10
10.769016,0,10
10.770012,0,10
10.771012,0,10
10.772016,0,10
10.773012,1,10
10.774012,0,10
10.775012,0,10
10.776012,0,10
10.777012,0,10
10.778012,0,10
10.779016,0,10
10.780012,0,10
10.781012,0,10
10.782012,0,10
10.783012,0,10
10.784012,0,10
10.785016,0,10
10.786012,0,10
10.787012,0,10
10.788012,0,10
10.789016,0,10
10.790012,0,10
10.791012,0,10
10.792012,0,10
10.793012,0,10
10.794012,0,10
10.79502,0,10
10.796016,0,10
10.797016,0,10
10.798016,0,10
10.799012,0,10
10.800012,0,10
10.801016,1,10
10.802012,0,10
10.803012,0,10
10.804012,0,10
10.805016,0,10
10.806012,1,10
10.807012,0,10
10.808012,0,10
10.809012,0,10
10.810012,0,10
10.811012,0,10
10.812012,0,10
10.813012,0,10
10.814012,0,10
10.815012,1,10
10.816012,0,10
10.817016,0,10
10.818016,0,10
10.819016,0,10
10.820012,0,10
10.821016,0,10
10.822012,0,10
10.823012,0,10
10.824012,0,10
10.825016,0,10
10.826012,0,10
10.827012,0,10
10.828012,0,10
10.829012,0,10
10.830016,0,10
10.831012,0,10
10.832012,0,10
10.833016,0,10
10.834012,0,10
10.835016,0,10
10.836012,0,10
10.837012,0,10
10.83802,0,10
10.839012,0,10
10.840012,0,10
10.841016,0,10
10.842016,0,10
10.843016,0,10
10.844012,0,10
10.845012,0,10
10.846012,0,10
10.847012,0,10
10.848012,0,10
10.849016,0,10
10.850012,0,10
10.851012,0,10
10.852012,0,10
10.853012,0,10
10.854012,0,10
10.855012,0,10
10.856012,0,10
10.857012,0,10
10.858016,1,10
10.859012,0,10
10.860012,0,10
10.861012,0,10
10.862012,0,10
10.863012,0,10
10.864012,2,10
10.865012,0,10
10.866012,0,10
10.867012,0,10
10.868012,0,10
10.869016,0,10
10.870012,0,10
10.871012,0,10
10.872012,0,10
10.873012,0,10
10.874012,0,10
10.875012,1,10
10.876012,0,10
10.877012,0,10
10.878012,0,10
10.879012,0,10
10.880012,0,10
10.881012,0,10
10.882016,0,10
10.883016,0,10
10.884016,0,10
10.885016,0,10
10.886016,0,10
10.887012,0,10
10.888012,0,10
10.889016,0,10
10.890016,0,10
10.891012,0,10
10.892012,0,10
10.893012,2,10
10.894012,2,10
10.895012,0,10
10.896012,0,10
10.897016,0,10
10.898016,0,10
10.899016,0,10
10.900012,0,10
10.901016,1,10
10.902012,0,10
10.903012,0,10
10.904012,0,10
10.905012,0,10
10.906012,0,10
10.907016,0,10
10.908012,0,10
10.909012,0,10
10.910012,0,10
10.911012,2,10
10.912012,0,10
10.913016,0,10
10.914012,0,10
10.915012,0,10
10.916012,0,10
10.917016,1,10
10.918012,3,10
10.919012,2,10
10.920012,0,10
10.921016,0,10
10.922016,0,10
10.92302,0,10
10.924012,0,10
10.925016,0,10
10.926016,0,10
10.927012,0,10
10.928012,0,10
10.929016,0,10
10.930012,0,10
10.931012,0,10
10.932012,0,10
10.933012,0,10
10.934012,0,10
10.935012,0,10
10.936012,0,10
10.937012,0,10
10.938012,0,10
10.939012,0,10
10.940012,0,10
10.941012,0,10
10.942012,0,10
10.943012,2,10
10.944012,0,10
10.945016,0,10
10.946012,0,10
10.947012,0,10
10.948012,0,10
10.949012,0,10
10.950012,0,10
10.951012,0,10
10.952012,0,10
10.953012,0,10
10.954012,0,10
10.955012,1,10
10.956012,0,10
10.957012,0,10
10.958012,0,10
10.959012,0,10
10.960012,0,10
10.961016,0,10
10.962012,0,10
10.963012,0,10
10.964012,0,10
10.965012,0,10
10.966024,1,10
10.967012,0,10
10.968012,0,10
10.969016,0,10
10.970016,0,10
10.971016,0,10
10.972012,2,10
10.973012,0,10
10.974012,0,10
10.975012,0,10
10.976012,0,10
10.977012,1,10
10.978012,0,10
10.979012,0,10
10.980012,0,10
10.981012,0,10
10.982012,0,10
10.983012,0,10
10.984012,1,10
10.985012,0,10
10.986012,0,10
10.987012,0,10
10.988012,0,10
10.989012,0,10
10.990012,0,10
10.991012,0,10
10.992012,0,10
10.993012,0,10
10.994012,0,10
10.995012,0,10
10.996012,1,10
10.997012,0,10
10.998012,0,10
10.999012,0,10
11.000012,0,10
11.001012,3,11
11.002012,4,11
11.003012,0,11
11.004012,0,11
11.005012,0,11
11.006012,0,11
11.007012,0,11
11.008012,0,11
11.009012,0,11
11.010016,0,11
11.011016,0,11
11.012012,0,11
11.013016,0,11
11.014012,0,11
11.015012,0,11
11.016012,0,11
11.017012,0,11
11.018012,0,11
11.019012,0,11
11.020012,0,11
11.021012,0,11
11.022012,0,11
11.023012,0,11
11.024012,0,11
11.025012,0,11
11.026012,0,11
11.027012,0,11
11.028016,0,11
11.029012,0,11
11.030012,0,11
11.031012,0,11
11.032012,0,11
11.033012,0,11
11.034012,0,11
11.035012,0,11
11.036012,0,11
11.037012,0,11
11.038012,0,11
11.039012,0,11
11.040012,0,11
11.041016,0,11
11.042012,0,11
11.043012,0,11
11.044012,0,11
11.045012,0,11
11.046012,0,11
11.047012,0,11
11.048012,0,11
11.049012,0,11
11.050012,0,11
11.051024,0,11
11.052016,0,11
11.053012,0,11
11.054012,0,11
11.055012,0,11
11.056012,0,11
11.057012,0,11
11.058012,1,11
11.059012,1,11
11.060012,0,11
11.061016,0,11
11.062012,0,11
11.063012,0,11
11.064012,0,11
11.065012,0,11
11.066012,0,11
11.067012,0,11
11.068012,0,11
11.069012,0,11
11.070012,0,11
11.071012,0,11
11.072012,0,11
11.073016,0,11
11.074012,0,11
11.075012,0,11
11.076012,0,11
11.077012,0,11
11.078012,0,11
11.079012,0,11
11.080012,0,11
11.081012,0,11
11.082012,0,11
11.083012,0,11
11.084012,0,11
11.085012,0,11
11.086012,0,11
11.087012,0,11
11.088012,0,11
11.089012,1,11
11.090012,0,11
11.091012,0,11
11.092012,0,11
11.093012,0,11
11.094012,0,11
11.095012,0,11
11.096012,0,11
11.097016,0,11
11.098012,0,11
11.099016,0,11
11.100012,0,11
11.101012,3,11
11.102012,0,11
11.103012,0,11
11.104012,0,11
11.105012,0,11
11.106012,0,11
11.107012,0,11
11.108012,1,11
11.109012,0,11
11.110012,0,11
11.111012,0,11
11.112012,0,11
11.113012,0,11
11.114012,1,11
11.115012,0,11
11.116012,0,11
11.117012,0,11
11.118012,0,11
11.119012,1,11
11.120012,1,11
11.121012,0,11
11.122012,0,11
11.123012,0,11
11.124012,0,11
11.125012,0,11
11.126012,0,11
11.127012,0,11
11.128012,0,11
11.129012,0,11
11.130012,0,11
11.131012,0,11
11.132012,0,11
11.133012,1,11
11.134012,0,11
11.135012,0,11
11.136016,0,11
11.137016,0,11
11.138012,0,11
11.139012,0,11
11.140012,0,11
11.141012,0,11
11.142012,0,11
11.143012,0,11
11.144012,0,11
11.145016,0,11
11.146012,0,11
11.147012,0,11
11.148012,0,11
11.149012,0,11
11.150012,0,11
11.151012,0,11
11.152012,0,11
11.153012,0,11
11.154012,0,11
11.155012,0,11
11.156016,0,11
11.157012,0,11
11.158012,0,11
11.159012,1,11
11.160012,0,11
11.161012,0,11
11.162012,0,11
11.163012,0,11
11.164012,0,11
11.165012,0,11
11.166012,0,11
11.167012,0,11
11.168012,0,11
11.169016,0,11
11.170012,0,11
11.171012,0,11
11.172012,0,11
11.173012,0,11
11.174012,0,11
11.175012,0,11
11.176012,0,11
11.177012,0,11
11.178012,0,11
11.179016,0,11
11.180012,0,11
11.181012,0,11
11.182012,0,11
11.183012,0,11
11.184012,0,11
11.185012,0,11
11.186012,0,11
11.187012,0,11
11.188012,0,11
11.189012,0,11
11.190012,0,11
11.191012,0,11
11.192012,0,11
11.193012,0,11
11.194012,0,11
11.195012,0,11
11.196012,0,11
11.197012,0,11
11.198012,1,11
11.199012,2,11
11.200012,0,11
11.201016,0,11
11.202012,0,11
11.203012,0,11
11.204012,0,11
11.205016,0,11
11.206012,0,11
11.207012,0,11
11.208012,0,11
11.209012,0,11
11.210012,0,11
11.211012,0,11
11.212012,0,11
11.213012,0,11
11.214012,0,11
11.215012,0,11
11.216012,0,11
11.217016,0,11
11.218012,0,11
11.219012,1,11
11.220012,1,11
11.221012,0,11
11.222012,0,11
11.223012,0,11
11.224012,0,11
11.225016,0,11
11.226016,0,11
11.227016,0,11
11.228012,0,11
11.229012,0,11
11.230012,0,11
11.231012,0,11
11.232012,0,11
11.233016,0,11
11.234012,0,11
11.235012,0,11
11.236012,0,11
11.237012,0,11
11.238012,2,11
11.239012,1,11
11.240012,0,11
11.241012,0,11
11.242012,0,11
11.243012,0,11
11.244012,0,11
11.245012,0,11
11.246012,2,11
11.247012,0,11
11.248012,0,11
11.249012,0,11
11.250012,0,11
11.251012,0,11
11.252012,0,11
11.253012,0,11
11.254012,0,11
11.255012,0,11
11.256012,0,11
11.257012,0,11
11.258012,0,11
11.259012,0,11
11.260012,0,11
11.261012,1,11
11.262012,0,11
11.263012,0,11
11.264016,0,11
11.265012,0,11
11.266016,0,11
11.267016,0,11
11.268016,0,11
11.269016,0,11
11.270016,0,11
11.271012,0,11
11.272012,0,11
11.273016,0,11
11.274012,0,11
11.275012,0,11
11.276012,0,11
11.277012,0,11
11.278012,0,11
11.279012,0,11
11.280012,0,11
11.281016,2,11
11.282012,1,11
11.283012,0,11
11.284012,0,11
11.285012,0,11
11.286012,0,11
11.287012,0,11
11.288012,0,11
11.289012,0,11
11.290012,0,11
11.291016,0,11
11.292012,0,11
11.293012,0,11
11.294012,0,11
11.295012,0,11
11.296012,2,11
11.297016,2,11
11.298012,0,11
11.299012,0,11
11.300012,0,11
11.301012,0,11
11.302012,4,11
11.303012,5,11
11.304012,0,11
11.305012,0,11
11.306012,0,11
11.30702,0,11
11.308016,0,11
11.309016,0,11
11.310016,0,11
11.311012,0,11
11.312012,0,11
11.313012,0,11
11.314012,0,11
11.315012,0,11
11.316012,4,11
11.317016,2,11
11.318012,0,11
11.319012,0,11
11.320012,0,11
11.321012,2,11
11.322012,2,11
11.323012,0,11
11.324012,0,11
11.325012,0,11
11.326012,0,11
11.327012,0,11
11.328012,2,11
11.329016,0,11
11.330012,0,11
11.331012,0,11
11.332012,0,11
11.333012,2,11
11.334012,1,11
11.335012,1,11
11.336012,0,11
11.337012,0,11
11.338012,0,11
11.339012,0,11
11.340012,1,11
11.341012,0,11
11.342012,0,11
11.343012,0,11
11.344012,0,11
11.345012,0,11
11.346012,0,11
11.347012,0,11
11.348012,0,11
11.349012,0,11
11.350012,0,11
11.351012,0,11
11.352012,0,11
11.353016,0,11
11.354012,0,11
11.355012,0,11
11.356012,0,11
11.357012,0,11
11.358012,1,11
11.359012,1,11
11.360012,0,11
11.361012,0,11
11.362012,0,11
11.363012,0,11
11.364012,0,11
11.365012,0,11
11.366012,0,11
11.367012,0,11
11.368012,0,11
11.369012,0,11
11.370012,0,11
11.371012,0,11
11.372012,0,11
11.373012,0,11
11.374012,0,11
11.375012,0,11
11.376012,0,11
11.377012,1,11
11.378012,3,11
11.379012,0,11
11.380012,0,11
11.381012,0,11
11.382012,0,11
11.383012,0,11
11.384012,0,11
11.385012,0,11
11.386012,0,11
11.387012,0,11
11.388012,0,11
11.389012,0,11
11.390012,0,11
11.391012,0,11
11.392012,0,11
11.393016,0,11
11.394016,0,11
11.395016,0,11
11.396012,0,11
11.397016,1,11
11.398012,2,11
11.399012,0,11
11.400012,0,11
11.401012,0,11
11.402012,0,11
11.403012,0,11
11.404012,0,11
11.405012,1,11
11.406012,0,11
11.407012,0,11
11.408012,0,11
11.409016,0,11
11.410012,0,11
11.411012,0,11
11.412016,0,11
11.413012,0,11
11.414012,0,11
11.415012,0,11
11.416012,0,11
11.417012,0,11
11.418012,0,11
11.419012,0,11
11.420012,0,11
11.421012,0,11
11.422012,0,11
11.423012,0,11
11.424012,0,11
11.425012,0,11
11.426012,0,11
11.427012,0,11
11.428012,0,11
11.429012,0,11
11.430012,0,11
11.431012,0,11
11.432012,0,11
11.433012,0,11
11.434012,0,11
11.43502,0,11
11.436012,1,11
11.437012,1,11
11.438012,0,11
11.439012,0,11
11.440012,0,11
11.441012,0,11
11.442012,0,11
11.443012,0,11
11.444012,0,11
11.445012,0,11
11.446012,0,11
11.447012,0,11
11.448012,0,11
11.449012,0,11
11.450012,0,11
11.451012,0,11
11.452012,0,11
11.453012,0,11
11.454012,0,11
11.455012,0,11
11.456012,0,11
11.457012,2,11
11.458012,1,11
11.459012,0,11
11.460012,0,11
11.461012,0,11
11.462012,0,11
11.463012,0,11
11.464012,0,11
11.465012,0,11
11.466012,0,11
11.467012,0,11
11.468016,0,11
11.469012,0,11
11.470016,0,11
11.471012,0,11
11.472012,0,11
11.473016,0,11
11.474012,0,11
11.475012,0,11
11.476012,0,11
11.477012,0,11
11.47802,0,11
11.479012,0,11
11.480012,0,11
11.481016,0,11
11.482016,0,11
11.483016,0,11
11.484012,0,11
11.485012,0,11
11.486012,0,11
11.487012,0,11
